text,x,y
"If you are shopping over the next few days, think of elderly or vulnerable people in your life, or those in #selfisolation. Could you help them by picking up a few bits they need?

The Government and supermarkets are advising against panic stockpiling of food and goods. #Covid_19 https://t.co/xb7oMZRG6w",12.172024,-1.71314
"Grocery shopping annoyance level... #Extra ?

Just going to tell myself they're St. Patrick's day party prepping too...

As long as the liquor store is still good I guess.

#covid_19 https://t.co/JmYRlyo86z",13.145005,0.16387907
"Bitches who eat grapes while they wait in line at the grocery store are immune to coronavirus!
#Covid_19",14.27309,-0.50054955
If youre prepping to quarantine DO NOT FORGET ABOUT YOUR PETS! Stock up on cat/dog/fish/lizard/whatever food! #Coronavirus #dontpanic #psalm91 https://t.co/uWLNAKda6R,10.682924,-2.7119553
".@DollarGeneral Corp beat quarterly same-store sales and profit expectations on Thursday, as it pulled in more bargain-hungry shoppers to its stores, but warned of #uncertainty around its business due to the #coronavirus outbreak. https://t.co/sXemzRuuit",11.863481,3.0296576
Spare a thought for all the supermarket workers today folks. They earned their money.  #Covid_19,13.538006,1.118668
"Are you interested?
Get a $500 Supermarket Gift Card for @australian
Click here: https://t.co/nnJKj1ES79

#gift #GiftCard #Supermarkets #Covid_19 #HeartbreakWeatherWatch https://t.co/uoHvCepkIO",11.13455,3.2688897
"Wanna know how the impact of #Covid_19 crisis to the business of luxury in #China &amp; #HongKong and how the consumer behavior changes due to the #coronavirus?

Free report download from our facebook: 
https://t.co/9KfVsckczx 

@ChinaSmq #chinabusiness #chinamarketing #smqchina https://t.co/MNPA5zCVCx",13.007338,3.0666194
Ive been stocking groceries for weeks. No grocery store lines for me. #CoronavirusPandemic #Covid_19 #SocialDistancing #CancelEverything https://t.co/8Y3xGrXLif,11.80412,-1.2899313
"""Consumer spending accounts for about 70% of the U.S. economy""

https://t.co/9ziq9cfKlj #CoronavirusPandemic #Covid_19",13.129017,3.0664165
INCREIBLE!!!! UNBELIEVABLE!!!! The S&amp;P 500 and Dow fell sharply again as crude-oil prices dropped and investors pour into U.S. government bonds https://t.co/t65yanR9Tk vía @WSJ #COVID_19 #CoronavirusPandemic #COVD19 March Madness #markets,13.946936,3.496517
I went to my supermarket but Aldi food was gone and the was Lidl or nothing  left to buy #Covid_19,11.537727,-1.9432399
"Have been talking to lots of Trump supporters across the country these last couple of days, and the disdain for and distrust of the media right now is worse than I've seen at any point throughout this presidency.",12.544632,0.39197552
"Went to Costco for toilet paper and it was all gone,done disappeared. I eventually found a few overpriced at a PGO grocery store but the large shelf was almost bare. #Covid_19 #montreal https://t.co/oEIDjolXiB",14.075641,-2.6480498
14 Day Emergency Survival Kits 40% off. Both food and gear. Due to high global demand we are 1 week out on shipping. #preparedness #emergency #survivalkits #coronavirus #prepper #72hoursurvivalkits https://t.co/kFuyrCabHM,10.248707,-0.5264076
Donated to @McrFoodbank as donations have slowed down due to #Covid_19. If you can make a £ donation to help people wholl be especially vulnerable and unable to stock up their cupboards in the next few weeks please donate to your local food bank. It will be a lifeline for many. https://t.co/JVKYv2CWxT,9.294616,-0.36986187
@Tesco @Ocado @sainsburys - how can housebound people who rely on online shopping and r struggling to get slots now get given priority? #coronavirus,10.102997,2.0999384
"In the current climate that is absolute stockpiling CHAOS, foodbanks are rapidly running out of supplies. 

Just phoned my local food bank to see what they need so I can pop some bits on my online order.

Shopping list below if youre able to do the same ?? #COVID19 #coronavirus https://t.co/s5omokREdQ",10.101468,-0.84022725
 Chart: Americans Stock Up On Food as COVID-19 Concerns Rise | Statista | @scoopit https://t.co/WHCY9VOLUF,10.643359,-0.80938447
Please parents if UK schools close because of #Covid_19 it doesn't mean you just let them meet up with all school friends and hang around shopping centres defeating the purpose. Hopefully schools will look at online classes.,12.047329,1.1479379
"People are asking why everyone is panicked and buying toilet paper. The answer is that everyone is panicked and buying toilet paper, because everyone else is panicked and buying toilet paper. This is called consumer hysteria.
#CoronavirusPandemic #coronavirus #Covid_19",13.640134,-2.5105472
"Well, that was easily the worst grocery store experience of my life. Hard to imagine it not getting worse with each passing day. At least people were relatively civil. Unfortunately, basic supplies are short and not being replenished quick enough #Covid_19",13.406281,0.13312632
"Me at the grocery store today
#CoronavirusPandemic #Covid_19 https://t.co/9wYoRpTIEJ",14.343368,-0.078375526
"PSA ON INCREASED PRICES IN STORES

If you see any hiked up prices in pharmacies or stores in Kosovo call 0800 80 800 or 038 222 165. 

The Tax Administration of Kosovo will send teams and issue heavy penalties to disgraceful sellers who are trying to make profit off of #Covid_19",12.247412,3.7851183
"Overheard at the grocery store: 
Mommy I cant see!
Theres nothing to see, this is not a fun shopping trip.
#Covid_19",14.711012,-0.2963864
I think we Africans for the 1st time we feel superior and powerful coz we get to sit down and see how 1st world are panicking buying masks fighting over a tissue paper in a supermarket all am saying is that it feels good being African #Covid_19 #CoronavirusPandemic,12.743686,-0.30970585
outside are rainbows and bumblebees- but tangible alarm over a child coughing in the supermarket and £3.50 for twin kitchen roll...subtle signs of malaise #Covid_19 #CoronavirusPandemic #coronavirusuk https://t.co/Xw1Munn9WF,15.116524,-0.053301893
"@1_fc_nuernberg The reason is a ruling by the Office of Health and Consumer Protection prohibiting events or gatherings with more than 1,000 people due to the latest developments surrounding the #coronavirus. 

#fcsp | #fcspfcn",13.031059,0.80762744
"Really dont understand why buying toilet paper is such a priority for so many people. Food and water seem like more important things to stock up on.
#coronavirus",13.558462,-2.8917916
"Seagulls are more likely to touch your food once you've touched it. Thank you @RobinhoodApp for this fact so relevant with #coronavirus. What? You want a #free #investment #stock? There you go, you're welcome: https://t.co/jd8AFprozl",10.487606,-1.4237822
"U.S. World Food Prices Fell During February: ""World food prices declined in Feb. for the first time in four months due to a sharp fall in the export prices of vegetable oils, partly driven by fears that the COVID-19 outbreak will slow global demand""

Read: https://t.co/Z9viKMTz6B",13.400156,3.7751734
Given all the cons and events being canceled due to #Covid_19 I really hope businesses that serve travelers are reconsidering cancellation policies to help ease the financial burdens on the consumer.,13.073142,4.5402265
"@jamusgit Your rizq will reach you, no matter what.

As a practice make dua that it comes to you without you having to run around for it. And when it reaches you that way, ensure you say Alhamdulillah.

Its a simple, peaceful, and amazing cycl",13.575295,0.5890493
"It's really bad when supermarket chain #Colruyt and #hamsteren  (hoarding) are 2 of the top 5 trending tags over here ??
(the others being Belgium, local legend Walter Grootaerts who got Covid and obviously #Covid_19 itself.
We're really entering yikes territory.?",13.792206,-0.26907316
"Supermarket Armageddon. Seriously, guys you need to calm the fuck down #Covid_19 #coronavirusireland",13.860335,-0.3736003
"I dont rly understand the stock market, nor do I ideologically believe it matters at this point (I understand itll affect other things, but what matters rn is peoples healththeir ability to access healthcare, food, safety, etc.).

But I think this is bad

??? #Coronavirus",13.592613,2.9103749
"BREAKING: The 2020 NCAA Wrestling Championships have been cancelled.

https://t.co/igSwrKW7IZ",12.425056,1.4229393
"Went to the grocery store to pick up some stuff and its super busy. Not because #Covid_19, but because of spring breakers. The college kids arent letting the pandemic keep them from a good time.",12.083706,1.0264534
"Quite a few empty shelves at my local supermarket in #Montreal late this afternoon. This was the pasta section.
#Covid_19 #CoronavirusPandemic https://t.co/xhR0WjEF7A",13.307351,-1.7677135
All the available hand sanitizer for sale on @amazon is Chinese and the prices have been jacked up. lol #CoronavirusPandemic #CoronavirusUSA #Covid_19,14.1768875,-3.924119
"Major online initiatives of China's selected department stores and shopping malls during the COVID-19 outbreak (as of 28 February 2020).  https://t.co/suMv8Krfgg

#ecommerce #O2O #retail #china https://t.co/tCFSgQrww8",10.573891,3.62027
"I went to the grocery store and noticed all the toilet paper was gone.

HOW THE FUCK IS TOILET PAPER GOING TO HELP?  

#Covid_19",13.958744,-2.7336237
"Here's 
what the supermarket
looked like in #Spain today.

___

Friends,
the key is to
simply be prepared,
no matter where you are. 

___

Better to PLAN
than panic.

#CoronavirusPandemic #Covid_19 https://t.co/rGjXuI05j5",14.656732,0.5846287
@Jam883 you guys should know that your DJs should not disseminate unverified news about COVID-19. One of your DJs told us to stock up on food &amp; necessities because there was going to be a local lock down at 5pm. There's no such news. Let us not spread,11.620568,2.1594183
Great to see the older generations showing that British bulldog spirit by panic buying and stock piling food. Emptying the shelves while the younger generations are still in work ? #Covid_19 #lockdown,13.813821,-0.9063706
